ICACHE_STAGE_NOT_STALLED_total_count, 379,          6810

ICACHE_STAGE_OFF_PATH_count, 379,           916
ICACHE_STAGE_OFF_PATH_total_count, 379,           916

DECODE_STAGE_STARVED_count, 380,          6630
DECODE_STAGE_STARVED_total_count, 380,          6630

DECODE_STAGE_NOT_STARVED_count, 380,           243
DECODE_STAGE_NOT_STARVED_total_count, 380,           243

DECODE_STAGE_STALLED_count, 381,             0
DECODE_STAGE_STALLED_total_count, 381,             0

DECODE_STAGE_NOT_STALLED_count, 381,          6873
DECODE_STAGE_NOT_STALLED_total_count, 381,          6873

DECODE_STAGE_OFF_PATH_count, 381,           853
DECODE_STAGE_OFF_PATH_total_count, 381,           853

UOPQ_STAGE_STARVED_count, 382,          7696
UOPQ_STAGE_STARVED_total_count, 382,          7696

UOPQ_STAGE_NOT_STARVED_count, 382,             3
UOPQ_STAGE_NOT_STARVED_total_count, 382,             3

UOPQ_STAGE_STALLED_count, 383,             0
UOPQ_STAGE_STALLED_total_count, 383,             0

UOPQ_STAGE_NOT_STALLED_count, 383,          7699
UOPQ_STAGE_NOT_STALLED_total_count, 383,          7699

UOPQ_STAGE_OFF_PATH_count, 383,            27
UOPQ_STAGE_OFF_PATH_total_count, 383,            27

RS_OP_READY_NOT_ISSUED_TOTAL_count, 0,             8
RS_OP_READY_NOT_ISSUED_TOTAL_total_count, 0,             8

RS_0_OP_READY_NOT_ISSUED_count, 0,             0
RS_0_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_1_OP_READY_NOT_ISSUED_count, 0,             4
RS_1_OP_READY_NOT_ISSUED_total_count, 0,             4

RS_2_OP_READY_NOT_ISSUED_count, 0,             4
RS_2_OP_READY_NOT_ISSUED_total_count, 0,             4

RS_3_OP_READY_NOT_ISSUED_count, 0,             0
RS_3_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_4_OP_READY_NOT_ISSUED_count, 0,             0
RS_4_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_5_OP_READY_NOT_ISSUED_count, 0,             0
RS_5_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_6_OP_READY_NOT_ISSUED_count, 0,             0
RS_6_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_7_OP_READY_NOT_ISSUED_count, 0,             0
RS_7_OP_READY_NOT_ISSUED_total_count, 0,             0

RS_7_PLUS_OP_READY_NOT_ISSUED_count, 0,             0
RS_7_PLUS_OP_READY_NOT_ISSUED_total_count, 0,             0

FU_IDLE_NO_READY_OPS_TOTAL_count, 0,         59109
FU_IDLE_NO_READY_OPS_TOTAL_total_count, 0,         59109

FU_0_IDLE_NO_READY_OPS_count, 0,          7147
FU_0_IDLE_NO_READY_OPS_total_count, 0,          7147

FU_1_IDLE_NO_READY_OPS_count, 0,          7270
FU_1_IDLE_NO_READY_OPS_total_count, 0,          7270

FU_2_IDLE_NO_READY_OPS_count, 0,          7479
FU_2_IDLE_NO_READY_OPS_total_count, 0,          7479

FU_3_IDLE_NO_READY_OPS_count, 0,          7528
FU_3_IDLE_NO_READY_OPS_total_count, 0,          7528

FU_4_IDLE_NO_READY_OPS_count, 0,          7318
FU_4_IDLE_NO_READY_OPS_total_count, 0,          7318

FU_5_IDLE_NO_READY_OPS_count, 0,          7267
FU_5_IDLE_NO_READY_OPS_total_count, 0,          7267

FU_6_IDLE_NO_READY_OPS_count, 0,          7563
FU_6_IDLE_NO_READY_OPS_total_count, 0,          7563

FU_7_IDLE_NO_READY_OPS_count, 0,          7537
FU_7_IDLE_NO_READY_OPS_total_count, 0,          7537

FU_8_IDLE_NO_READY_OPS_count, 0,             0
FU_8_IDLE_NO_READY_OPS_total_count, 0,             0

FU_9_IDLE_NO_READY_OPS_count, 0,             0
FU_9_IDLE_NO_READY_OPS_total_count, 0,             0

FU_10_IDLE_NO_READY_OPS_count, 0,             0
FU_10_IDLE_NO_READY_OPS_total_count, 0,             0

FU_11_IDLE_NO_READY_OPS_count, 0,             0
FU_11_IDLE_NO_READY_OPS_total_count, 0,             0

FU_12_IDLE_NO_READY_OPS_count, 0,             0
FU_12_IDLE_NO_READY_OPS_total_count, 0,             0

FU_13_IDLE_NO_READY_OPS_count, 0,             0
FU_13_IDLE_NO_READY_OPS_total_count, 0,             0

FU_14_IDLE_NO_READY_OPS_count, 0,             0
FU_14_IDLE_NO_READY_OPS_total_count, 0,             0

FU_15_IDLE_NO_READY_OPS_count, 0,             0
FU_15_IDLE_NO_READY_OPS_total_count, 0,             0

FU_16_IDLE_NO_READY_OPS_count, 0,             0
FU_16_IDLE_NO_READY_OPS_total_count, 0,             0

FU_17_IDLE_NO_READY_OPS_count, 0,             0
FU_17_IDLE_NO_READY_OPS_total_count, 0,             0

FU_18_IDLE_NO_READY_OPS_count, 0,             0
FU_18_IDLE_NO_READY_OPS_total_count, 0,             0

FU_19_IDLE_NO_READY_OPS_count, 0,             0
FU_19_IDLE_NO_READY_OPS_total_count, 0,             0

FU_20_IDLE_NO_READY_OPS_count, 0,             0
FU_20_IDLE_NO_READY_OPS_total_count, 0,             0

FU_21_IDLE_NO_READY_OPS_count, 0,             0
FU_21_IDLE_NO_READY_OPS_total_count, 0,             0

FU_22_IDLE_NO_READY_OPS_count, 0,             0
FU_22_IDLE_NO_READY_OPS_total_count, 0,             0

FU_23_IDLE_NO_READY_OPS_count, 0,             0
FU_23_IDLE_NO_READY_OPS_total_count, 0,             0

FU_24_IDLE_NO_READY_OPS_count, 0,             0
FU_24_IDLE_NO_READY_OPS_total_count, 0,             0

FU_25_IDLE_NO_READY_OPS_count, 0,             0
FU_25_IDLE_NO_READY_OPS_total_count, 0,             0

FU_26_IDLE_NO_READY_OPS_count, 0,             0
FU_26_IDLE_NO_READY_OPS_total_count, 0,             0

FU_27_IDLE_NO_READY_OPS_count, 0,             0
FU_27_IDLE_NO_READY_OPS_total_count, 0,             0

FU_28_IDLE_NO_READY_OPS_count, 0,             0
FU_28_IDLE_NO_READY_OPS_total_count, 0,             0

FU_29_IDLE_NO_READY_OPS_count, 0,             0
FU_29_IDLE_NO_READY_OPS_total_count, 0,             0

FU_30_IDLE_NO_READY_OPS_count, 0,             0
FU_30_IDLE_NO_READY_OPS_total_count, 0,             0

FU_31_IDLE_NO_READY_OPS_count, 0,             0
FU_31_IDLE_NO_READY_OPS_total_count, 0,             0

FU_31_PLUS_IDLE_NO_READY_OPS_count, 0,             0
FU_31_PLUS_IDLE_NO_READY_OPS_total_count, 0,             0

MAP_STAGE_STARVED_count, 384,          6808
MAP_STAGE_STARVED_total_count, 384,          6808

MAP_STAGE_NOT_STARVED_count, 384,           234
MAP_STAGE_NOT_STARVED_total_count, 384,           234

MAP_STAGE_STALLED_count, 385,             0
MAP_STAGE_STALLED_total_count, 385,             0

MAP_STAGE_NOT_STALLED_count, 385,          7042
MAP_STAGE_NOT_STALLED_total_count, 385,          7042

MAP_STAGE_OFF_PATH_count, 385,           684
MAP_STAGE_OFF_PATH_total_count, 385,           684

MAP_STAGE_STALL_ITSELF_count, 386,             0
MAP_STAGE_STALL_ITSELF_total_count, 386,             0

MAP_STAGE_NOT_STALL_ITSELF_count, 386,          7726
MAP_STAGE_NOT_STALL_ITSELF_total_count, 386,          7726

MAP_STAGE_LATE_ALLOCATE_SEND_BACK_count, 0,             0
MAP_STAGE_LATE_ALLOCATE_SEND_BACK_total_count, 0,             0

MAP_STAGE_RENAME_OP_ONPATH_count, 0,          1069
MAP_STAGE_RENAME_OP_ONPATH_total_count, 0,          1069

MAP_STAGE_RENAME_OP_OFFPATH_count, 0,           500
MAP_STAGE_RENAME_OP_OFFPATH_total_count, 0,           500

MAP_STAGE_RENAME_INT_REG_ONPATH_count, 0,           561
MAP_STAGE_RENAME_INT_REG_ONPATH_total_count, 0,           561

MAP_STAGE_RENAME_INT_REG_OFFPATH_count, 0,            22
MAP_STAGE_RENAME_INT_REG_OFFPATH_total_count, 0,            22

MAP_STAGE_RENAME_VEC_REG_ONPATH_count, 0,             6
MAP_STAGE_RENAME_VEC_REG_ONPATH_total_count, 0,             6

MAP_STAGE_RENAME_VEC_REG_OFFPATH_count, 0,             0
MAP_STAGE_RENAME_VEC_REG_OFFPATH_total_count, 0,             0

MAP_STAGE_RENAME_MOVE_ELIM_ONPATH_count, 0,             0
MAP_STAGE_RENAME_MOVE_ELIM_ONPATH_total_count, 0,             0

MAP_STAGE_RENAME_MOVE_ELIM_OFFPATH_count, 0,             0
MAP_STAGE_RENAME_MOVE_ELIM_OFFPATH_total_count, 0,             0

MAP_STAGE_ONPATH_INT_REG_NUM_ALLOC_count, 0,           543
MAP_STAGE_ONPATH_INT_REG_NUM_ALLOC_total_count, 0,           543

MAP_STAGE_ONPATH_VEC_REG_NUM_ALLOC_count, 0,             4
MAP_STAGE_ONPATH_VEC_REG_NUM_ALLOC_total_count, 0,             4

MAP_STAGE_ONPATH_INT_REG_NUM_SHORTLIVE_count, 0,           192
MAP_STAGE_ONPATH_INT_REG_NUM_SHORTLIVE_total_count, 0,           192

MAP_STAGE_ONPATH_VEC_REG_NUM_SHORTLIVE_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_NUM_SHORTLIVE_total_count, 0,             0

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_0_count, 0,            51
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_0_total_count, 0,            51

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_0_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_0_total_count, 0,             0

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_1_count, 0,           336
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_1_total_count, 0,           336

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_1_count, 0,             1
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_1_total_count, 0,             1

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_2_count, 0,            77
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_2_total_count, 0,            77

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_2_count, 0,             1
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_2_total_count, 0,             1

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_3_count, 0,            31
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_3_total_count, 0,            31

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_3_count, 0,             2
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_3_total_count, 0,             2

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_4_count, 0,            16
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_4_total_count, 0,            16

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_4_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_4_total_count, 0,             0

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_5_count, 0,             9
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_5_total_count, 0,             9

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_5_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_5_total_count, 0,             0

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_6_count, 0,             4
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_6_total_count, 0,             4

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_6_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_6_total_count, 0,             0

MAP_STAGE_ONPATH_INT_REG_USE_COUNT_7_PLUS_count, 0,            19
MAP_STAGE_ONPATH_INT_REG_USE_COUNT_7_PLUS_total_count, 0,            19

MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_7_PLUS_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_USE_COUNT_7_PLUS_total_count, 0,             0

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_0_count, 0,             0
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_0_pct, 0,        0.000
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_0_total_count, 0,             0
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_0_total_pct, 0,        0.000

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_0_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_0_pct, 0,         -nan
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_0_total_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_0_total_pct, 0,         -nan

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_1_count, 0,             0
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_1_pct, 0,        0.000
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_1_total_count, 0,             0
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_1_total_pct, 0,        0.000

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_1_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_1_pct, 0,        0.000
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_1_total_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_1_total_pct, 0,        0.000

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_2_count, 0,          7505
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_2_pct, 0,       97.468
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_2_total_count, 0,          7505
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_2_total_pct, 0,       97.468

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_2_count, 0,          1109
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_2_pct, 0,     1109.000
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_2_total_count, 0,          1109
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_2_total_pct, 0,     1109.000

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_3_count, 0,          3628
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_3_pct, 0,      117.032
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_3_total_count, 0,          3628
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_3_total_pct, 0,      117.032

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_3_count, 0,             7
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_3_pct, 0,        3.500
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_3_total_count, 0,             7
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_3_total_pct, 0,        3.500

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_4_count, 0,          3778
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_4_pct, 0,      236.125
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_4_total_count, 0,          3778
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_4_total_pct, 0,      236.125

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_4_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_4_pct, 0,         -nan
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_4_total_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_4_total_pct, 0,         -nan

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_5_count, 0,          3625
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_5_pct, 0,      402.778
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_5_total_count, 0,          3625
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_5_total_pct, 0,      402.778

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_5_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_5_pct, 0,         -nan
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_5_total_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_5_total_pct, 0,         -nan

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_6_count, 0,           709
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_6_pct, 0,      177.250
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_6_total_count, 0,           709
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_6_total_pct, 0,      177.250

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_6_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_6_pct, 0,         -nan
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_6_total_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_6_total_pct, 0,         -nan

MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_7_PLUS_count, 0,          8444
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_7_PLUS_pct, 0,      444.421
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_7_PLUS_total_count, 0,          8444
MAP_STAGE_ONPATH_INT_REG_CONSUME_DIST_7_PLUS_total_pct, 0,      444.421

MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_7_PLUS_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_7_PLUS_pct, 0,         -nan
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_7_PLUS_total_count, 0,             0
MAP_STAGE_ONPATH_VEC_REG_CONSUME_DIST_7_PLUS_total_pct, 0,         -nan

MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_count, 0,          1006
MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_pct, 0,        1.813
MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_total_count, 0,          1006
MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_total_pct, 0,        1.813

MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_count, 0,            16
MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_pct, 0,        0.029
MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_total_count, 0,            16
MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_total_pct, 0,        0.029

MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_count, 0,           500
MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_pct, 0,        0.901
MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_total_count, 0,           500
MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_total_pct, 0,        0.901

MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_count, 0,             8
MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_pct, 0,        0.014
MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_total_count, 0,             8
MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_total_pct, 0,        0.014

MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_count, 0,           184
MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_pct, 0,        0.332
MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_total_count, 0,           184
MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_total_pct, 0,        0.332

MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_count, 0,             1
MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_pct, 0,        0.002
MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_total_count, 0,             1
MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_total_pct, 0,        0.002

MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_count, 0,          1004
MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_pct, 0,        2.319
MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_total_count, 0,          1004
MAP_STAGE_INT_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_total_pct, 0,        2.319

MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_count, 0,            16
MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_pct, 0,        0.037
MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_total_count, 0,            16
MAP_STAGE_VEC_REG_ISSUE_READ_TOTAL_CONSUMED_ONPATH_total_pct, 0,        0.037

MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_count, 0,           498
MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_pct, 0,        1.150
MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_total_count, 0,           498
MAP_STAGE_INT_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_total_pct, 0,        1.150

MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_count, 0,             8
MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_pct, 0,        0.018
MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_total_count, 0,             8
MAP_STAGE_VEC_REG_ISSUE_READ_MULTI_CONSUMED_ONPATH_total_pct, 0,        0.018

MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_count, 0,           184
MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_pct, 0,        0.425
MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_total_count, 0,           184
MAP_STAGE_INT_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_total_pct, 0,        0.425

MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_count, 0,             1
MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_pct, 0,        0.002
MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_total_count, 0,             1
MAP_STAGE_VEC_REG_ISSUE_READ_SAME_CYCLE_CONSUMED_ONPATH_total_pct, 0,        0.002

MAP_STAGE_ONPATH_INT_REG_LIFECYCLE_EMPTY_count, 0,         69842
MAP_STAGE_ONPATH_INT_REG_LIFECYCLE_EMPTY_total_count, 0,         69842

MAP_STAGE_ONPATH_VEC_REG_LIFECYCLE_EMPTY_count, 0,           158
